Proxy,Product,Clinic_Name,Clinic_Price,Competitor,Competitor_Price,Clinic_ID
Djurkliniken Nyköping,Cat Castrate,Djurkliniken Nyköping,1120,Distriktsveterinärerna Nyköping,975.0,208
Djurkliniken Nyköping,Cat Vaccination,Djurkliniken Nyköping,495,Distriktsveterinärerna Nyköping,575.0,208
Djurkliniken Nyköping,X-Ray & Sedation (HD),Djurkliniken Nyköping,2195,Distriktsveterinärerna Nyköping,1995.0,208
Djurkliniken Nyköping,Consultation,Djurkliniken Nyköping,1230,Distriktsveterinärerna Flen,965.0,208
Djurkliniken Nyköping,Castrate Dog (20kg),Djurkliniken Nyköping,5560,Distriktsveterinärerna Flen,4625.0,208
Djurkliniken Nyköping,Bitch Spay (20kg),Djurkliniken Nyköping,9175,Distriktsveterinärerna Flen,8025.0,208
Djurkliniken Nyköping,Dog Vaccination DHPPI,Djurkliniken Nyköping,495,Distriktsveterinärerna Flen,575.0,208
Djurkliniken Nyköping,Cat Spay,Djurkliniken Nyköping,1990,Distriktsveterinärerna Flen,1825.0,208
Djurkliniken Nyköping,Cat Castrate,Djurkliniken Nyköping,1120,Distriktsveterinärerna Flen,975.0,208
Djurkliniken Nyköping,Cat Vaccination,Djurkliniken Nyköping,495,Distriktsveterinärerna Flen,575.0,208
Djurkliniken Nyköping,X-Ray & Sedation (HD),Djurkliniken Nyköping,2195,Distriktsveterinärerna Flen,1995.0,208
Djurkliniken Nyköping,Consultation,Djurkliniken Nyköping,1230,AniCura Strängnäs Djurklinik,0.0,208
Djurkliniken Nyköping,Castrate Dog (20kg),Djurkliniken Nyköping,5560,AniCura Strängnäs Djurklinik,6570.0,208
Djurkliniken Nyköping,Bitch Spay (20kg),Djurkliniken Nyköping,9175,AniCura Strängnäs Djurklinik,9400.0,208
Djurkliniken Nyköping,Dog Vaccination DHPPI,Djurkliniken Nyköping,495,AniCura Strängnäs Djurklinik,550.0,208
Djurkliniken Nyköping,Cat Spay,Djurkliniken Nyköping,1990,AniCura Strängnäs Djurklinik,2020.0,208
Djurkliniken Nyköping,Cat Castrate,Djurkliniken Nyköping,1120,AniCura Strängnäs Djurklinik,1120.0,208
Djurkliniken Nyköping,Cat Vaccination,Djurkliniken Nyköping,495,AniCura Strängnäs Djurklinik,550.0,208
Djurkliniken Nyköping,X-Ray & Sedation (HD),Djurkliniken Nyköping,2195,AniCura Strängnäs Djurklinik,2370.0,208
Djurkliniken Nyköping,Consultation,Djurkliniken Nyköping,1230,Arken Zoo Veterinärklinik i Nyköping,990.0,208
Djurkliniken Nyköping,Castrate Dog (20kg),Djurkliniken Nyköping,5560,Arken Zoo Veterinärklinik i Nyköping,4999.0,208
Djurkliniken Nyköping,Bitch Spay (20kg),Djurkliniken Nyköping,9175,Arken Zoo Veterinärklinik i Nyköping,,208
Djurkliniken Nyköping,Dog Vaccination DHPPI,Djurkliniken Nyköping,495,Arken Zoo Veterinärklinik i Nyköping,550.0,208
Djurkliniken Nyköping,Cat Spay,Djurkliniken Nyköping,1990,Arken Zoo Veterinärklinik i Nyköping,1695.0,208
Djurkliniken Nyköping,Cat Castrate,Djurkliniken Nyköping,1120,Arken Zoo Veterinärklinik i Nyköping,900.0,208
Djurkliniken Nyköping,Cat Vaccination,Djurkliniken Nyköping,495,Arken Zoo Veterinärklinik i Nyköping,,208
Djurkliniken Nyköping,X-Ray & Sedation (HD),Djurkliniken Nyköping,2195,Arken Zoo Veterinärklinik i Nyköping,,208
Djurkliniken Gefle,Consultation,Djurkliniken Gefle,1190,Distriktsveterinärerna Gävle Valbo,965.0,6
Djurkliniken Gefle,Castrate Dog (20kg),Djurkliniken Gefle,5560,Distriktsveterinärerna Gävle Valbo,4625.0,6
Djurkliniken Gefle,Bitch Spay (20kg),Djurkliniken Gefle,9175,Distriktsveterinärerna Gävle Valbo,8025.0,6
Djurkliniken Gefle,Dog Vaccination DHPPI,Djurkliniken Gefle,495,Distriktsveterinärerna Gävle Valbo,575.0,6
Djurkliniken Gefle,Cat Spay,Djurkliniken Gefle,1990,Distriktsveterinärerna Gävle Valbo,1825.0,6
Djurkliniken Gefle,Cat Castrate,Djurkliniken Gefle,1120,Distriktsveterinärerna Gävle Valbo,975.0,6
Djurkliniken Gefle,Cat Vaccination,Djurkliniken Gefle,495,Distriktsveterinärerna Gävle Valbo,575.0,6
Djurkliniken Gefle,X-Ray & Sedation (HD),Djurkliniken Gefle,2295,Distriktsveterinärerna Gävle Valbo,1995.0,6
Djurkliniken Gefle,Consultation,Djurkliniken Gefle,1190,Distriktsveterinärerna Tierp/Östhammar,965.0,6
Djurkliniken Gefle,Castrate Dog (20kg),Djurkliniken Gefle,5560,Distriktsveterinärerna Tierp/Östhammar,4625.0,6
Djurkliniken Gefle,Bitch Spay (20kg),Djurkliniken Gefle,9175,Distriktsveterinärerna Tierp/Östhammar,8025.0,6
Djurkliniken Gefle,Dog Vaccination DHPPI,Djurkliniken Gefle,495,Distriktsveterinärerna Tierp/Östhammar,575.0,6
Djurkliniken Gefle,Cat Spay,Djurkliniken Gefle,1990,Distriktsveterinärerna Tierp/Östhammar,1825.0,6
Djurkliniken Gefle,Cat Castrate,Djurkliniken Gefle,1120,Distriktsveterinärerna Tierp/Östhammar,975.0,6
Djurkliniken Gefle,Cat Vaccination,Djurkliniken Gefle,495,Distriktsveterinärerna Tierp/Östhammar,575.0,6
Djurkliniken Gefle,X-Ray & Sedation (HD),Djurkliniken Gefle,2295,Distriktsveterinärerna Tierp/Östhammar,1995.0,6
Djurkliniken Gefle,Consultation,Djurkliniken Gefle,1190,Distriktsveterinärerna Bollnäs,965.0,6
Djurkliniken Gefle,Castrate Dog (20kg),Djurkliniken Gefle,5560,Distriktsveterinärerna Bollnäs,4625.0,6
Djurkliniken Gefle,Bitch Spay (20kg),Djurkliniken Gefle,9175,Distriktsveterinärerna Bollnäs,8025.0,6
Djurkliniken Gefle,Dog Vaccination DHPPI,Djurkliniken Gefle,495,Distriktsveterinärerna Bollnäs,575.0,6
Djurkliniken Gefle,Cat Spay,Djurkliniken Gefle,1990,Distriktsveterinärerna Bollnäs,1825.0,6
Djurkliniken Gefle,Cat Castrate,Djurkliniken Gefle,1120,Distriktsveterinärerna Bollnäs,975.0,6
Djurkliniken Gefle,Cat Vaccination,Djurkliniken Gefle,495,Distriktsveterinärerna Bollnäs,575.0,6
Djurkliniken Gefle,X-Ray & Sedation (HD),Djurkliniken Gefle,2295,Distriktsveterinärerna Bollnäs,1995.0,6
Djurkliniken Gefle,Consultation,Djurkliniken Gefle,1190,Djurcentralen i Gävle,770.0,6
Djurkliniken Gefle,Castrate Dog (20kg),Djurkliniken Gefle,5560,Djurcentralen i Gävle,4810.0,6
Djurkliniken Gefle,Bitch Spay (20kg),Djurkliniken Gefle,9175,Djurcentralen i Gävle,,6
Djurkliniken Gefle,Dog Vaccination DHPPI,Djurkliniken Gefle,495,Djurcentralen i Gävle,,6
Djurkliniken Gefle,Cat Spay,Djurkliniken Gefle,1990,Djurcentralen i Gävle,1850.0,6
Djurkliniken Gefle,Cat Castrate,Djurkliniken Gefle,1120,Djurcentralen i Gävle,1040.0,6
Djurkliniken Gefle,Cat Vaccination,Djurkliniken Gefle,495,Djurcentralen i Gävle,,6
Djurkliniken Gefle,X-Ray & Sedation (HD),Djurkliniken Gefle,2295,Djurcentralen i Gävle,,6
Djurkliniken Sandviken,Consultation,Djurkliniken Sandviken,1190,Distriktsveterinärerna Gävle Valbo,965.0,7
Djurkliniken Sandviken,Castrate Dog (20kg),Djurkliniken Sandviken,5560,Distriktsveterinärerna Gävle Valbo,4625.0,7
Djurkliniken Sandviken,Bitch Spay (20kg),Djurkliniken Sandviken,9175,Distriktsveterinärerna Gävle Valbo,8025.0,7
Djurkliniken Sandviken,Dog Vaccination DHPPI,Djurkliniken Sandviken,495,Distriktsveterinärerna Gävle Valbo,575.0,7
Djurkliniken Sandviken,Cat Spay,Djurkliniken Sandviken,1990,Distriktsveterinärerna Gävle Valbo,1825.0,7
Djurkliniken Sandviken,Cat Castrate,Djurkliniken Sandviken,1120,Distriktsveterinärerna Gävle Valbo,975.0,7
Djurkliniken Sandviken,Cat Vaccination,Djurkliniken Sandviken,495,Distriktsveterinärerna Gävle Valbo,575.0,7
Djurkliniken Sandviken,X-Ray & Sedation (HD),Djurkliniken Sandviken,2295,Distriktsveterinärerna Gävle Valbo,1995.0,7
Djurkliniken Sandviken,Consultation,Djurkliniken Sandviken,1190,Distriktsveterinärerna Bollnäs,965.0,7
Djurkliniken Sandviken,Castrate Dog (20kg),Djurkliniken Sandviken,5560,Distriktsveterinärerna Bollnäs,4625.0,7
Djurkliniken Sandviken,Bitch Spay (20kg),Djurkliniken Sandviken,9175,Distriktsveterinärerna Bollnäs,8025.0,7
Djurkliniken Sandviken,Dog Vaccination DHPPI,Djurkliniken Sandviken,495,Distriktsveterinärerna Bollnäs,575.0,7
Djurkliniken Sandviken,Cat Spay,Djurkliniken Sandviken,1990,Distriktsveterinärerna Bollnäs,1825.0,7
Djurkliniken Sandviken,Cat Castrate,Djurkliniken Sandviken,1120,Distriktsveterinärerna Bollnäs,975.0,7
Djurkliniken Sandviken,Cat Vaccination,Djurkliniken Sandviken,495,Distriktsveterinärerna Bollnäs,575.0,7
Djurkliniken Sandviken,X-Ray & Sedation (HD),Djurkliniken Sandviken,2295,Distriktsveterinärerna Bollnäs,1995.0,7
Djurkliniken Sandviken,Consultation,Djurkliniken Sandviken,1190,Distriktsveterinärerna Tierp/Östhammar,965.0,7
Djurkliniken Sandviken,Castrate Dog (20kg),Djurkliniken Sandviken,5560,Distriktsveterinärerna Tierp/Östhammar,4625.0,7
Djurkliniken Sandviken,Bitch Spay (20kg),Djurkliniken Sandviken,9175,Distriktsveterinärerna Tierp/Östhammar,8025.0,7
Djurkliniken Sandviken,Dog Vaccination DHPPI,Djurkliniken Sandviken,495,Distriktsveterinärerna Tierp/Östhammar,575.0,7
Djurkliniken Sandviken,Cat Spay,Djurkliniken Sandviken,1990,Distriktsveterinärerna Tierp/Östhammar,1825.0,7
Djurkliniken Sandviken,Cat Castrate,Djurkliniken Sandviken,1120,Distriktsveterinärerna Tierp/Östhammar,975.0,7
Djurkliniken Sandviken,Cat Vaccination,Djurkliniken Sandviken,495,Distriktsveterinärerna Tierp/Östhammar,575.0,7
Djurkliniken Sandviken,X-Ray & Sedation (HD),Djurkliniken Sandviken,2295,Distriktsveterinärerna Tierp/Östhammar,1995.0,7
Djurkliniken Sandviken,Consultation,Djurkliniken Sandviken,1190,Djurcentralen i Gävle,770.0,7
Djurkliniken Sandviken,Castrate Dog (20kg),Djurkliniken Sandviken,5560,Djurcentralen i Gävle,4810.0,7
Djurkliniken Sandviken,Bitch Spay (20kg),Djurkliniken Sandviken,9175,Djurcentralen i Gävle,,7
Djurkliniken Sandviken,Dog Vaccination DHPPI,Djurkliniken Sandviken,495,Djurcentralen i Gävle,,7
Djurkliniken Sandviken,Cat Spay,Djurkliniken Sandviken,1990,Djurcentralen i Gävle,1850.0,7
Djurkliniken Sandviken,Cat Castrate,Djurkliniken Sandviken,1120,Djurcentralen i Gävle,1040.0,7
Djurkliniken Sandviken,Cat Vaccination,Djurkliniken Sandviken,495,Djurcentralen i Gävle,,7
Djurkliniken Sandviken,X-Ray & Sedation (HD),Djurkliniken Sandviken,2295,Djurcentralen i Gävle,,7
Kullabygdens Smådjursklinik,Consultation,Kullabygdens Smådjursklinik,1230,AniCura Veterinärhuset Ängelholm,0.0,111
Kullabygdens Smådjursklinik,Castrate Dog (20kg),Kullabygdens Smådjursklinik,5560,AniCura Veterinärhuset Ängelholm,4550.0,111
Kullabygdens Smådjursklinik,Bitch Spay (20kg),Kullabygdens Smådjursklinik,9175,AniCura Veterinärhuset Ängelholm,7880.0,111
Kullabygdens Smådjursklinik,Dog Vaccination DHPPI,Kullabygdens Smådjursklinik,495,AniCura Veterinärhuset Ängelholm,550.0,111
Kullabygdens Smådjursklinik,Cat Spay,Kullabygdens Smådjursklinik,1990,AniCura Veterinärhuset Ängelholm,1670.0,111
Kullabygdens Smådjursklinik,Cat Castrate,Kullabygdens Smådjursklinik,1120,AniCura Veterinärhuset Ängelholm,1000.0,111
Kullabygdens Smådjursklinik,Cat Vaccination,Kullabygdens Smådjursklinik,495,AniCura Veterinärhuset Ängelholm,550.0,111
Kullabygdens Smådjursklinik,X-Ray & Sedation (HD),Kullabygdens Smådjursklinik,2195,AniCura Veterinärhuset Ängelholm,2010.0,111
Kullabygdens Smådjursklinik,Consultation,Kullabygdens Smådjursklinik,1230,AniCura Landskrona Smådjursklinik,1500.0,111
Kullabygdens Smådjursklinik,Castrate Dog (20kg),Kullabygdens Smådjursklinik,5560,AniCura Landskrona Smådjursklinik,4950.0,111
Kullabygdens Smådjursklinik,Bitch Spay (20kg),Kullabygdens Smådjursklinik,9175,AniCura Landskrona Smådjursklinik,7230.0,111
Kullabygdens Smådjursklinik,Dog Vaccination DHPPI,Kullabygdens Smådjursklinik,495,AniCura Landskrona Smådjursklinik,550.0,111
Kullabygdens Smådjursklinik,Cat Spay,Kullabygdens Smådjursklinik,1990,AniCura Landskrona Smådjursklinik,1670.0,111
Kullabygdens Smådjursklinik,Cat Castrate,Kullabygdens Smådjursklinik,1120,AniCura Landskrona Smådjursklinik,1000.0,111
Kullabygdens Smådjursklinik,Cat Vaccination,Kullabygdens Smådjursklinik,495,AniCura Landskrona Smådjursklinik,550.0,111
Kullabygdens Smådjursklinik,X-Ray & Sedation (HD),Kullabygdens Smådjursklinik,2195,AniCura Landskrona Smådjursklinik,1810.0,111
Kullabygdens Smådjursklinik,Consultation,Kullabygdens Smådjursklinik,1230,Distriktsveterinärerna Halmstad,965.0,111
Kullabygdens Smådjursklinik,Castrate Dog (20kg),Kullabygdens Smådjursklinik,5560,Distriktsveterinärerna Halmstad,4625.0,111
Kullabygdens Smådjursklinik,Bitch Spay (20kg),Kullabygdens Smådjursklinik,9175,Distriktsveterinärerna Halmstad,8025.0,111
Kullabygdens Smådjursklinik,Dog Vaccination DHPPI,Kullabygdens Smådjursklinik,495,Distriktsveterinärerna Halmstad,575.0,111
Kullabygdens Smådjursklinik,Cat Spay,Kullabygdens Smådjursklinik,1990,Distriktsveterinärerna Halmstad,1825.0,111
Kullabygdens Smådjursklinik,Cat Castrate,Kullabygdens Smådjursklinik,1120,Distriktsveterinärerna Halmstad,975.0,111
Kullabygdens Smådjursklinik,Cat Vaccination,Kullabygdens Smådjursklinik,495,Distriktsveterinärerna Halmstad,575.0,111
Kullabygdens Smådjursklinik,X-Ray & Sedation (HD),Kullabygdens Smådjursklinik,2195,Distriktsveterinärerna Halmstad,1995.0,111
Kullabygdens Smådjursklinik,Consultation,Kullabygdens Smådjursklinik,1230,Veterinär Cornelia Mcevoy,,111
Kullabygdens Smådjursklinik,Castrate Dog (20kg),Kullabygdens Smådjursklinik,5560,Veterinär Cornelia Mcevoy,,111
Kullabygdens Smådjursklinik,Bitch Spay (20kg),Kullabygdens Smådjursklinik,9175,Veterinär Cornelia Mcevoy,,111
Kullabygdens Smådjursklinik,Dog Vaccination DHPPI,Kullabygdens Smådjursklinik,495,Veterinär Cornelia Mcevoy,,111
Kullabygdens Smådjursklinik,Cat Spay,Kullabygdens Smådjursklinik,1990,Veterinär Cornelia Mcevoy,,111
Kullabygdens Smådjursklinik,Cat Castrate,Kullabygdens Smådjursklinik,1120,Veterinär Cornelia Mcevoy,,111
Kullabygdens Smådjursklinik,Cat Vaccination,Kullabygdens Smådjursklinik,495,Veterinär Cornelia Mcevoy,,111
Kullabygdens Smådjursklinik,X-Ray & Sedation (HD),Kullabygdens Smådjursklinik,2195,Veterinär Cornelia Mcevoy,,111
Veterinärkliniken Limhamn,Consultation,Veterinärkliniken Limhamn,1230,AniCura Erikslust,1000.0,113
Veterinärkliniken Limhamn,Castrate Dog (20kg),Veterinärkliniken Limhamn,5560,AniCura Erikslust,4850.0,113
Veterinärkliniken Limhamn,Bitch Spay (20kg),Veterinärkliniken Limhamn,9175,AniCura Erikslust,8030.0,113
Veterinärkliniken Limhamn,Dog Vaccination DHPPI,Veterinärkliniken Limhamn,495,AniCura Erikslust,520.0,113
Veterinärkliniken Limhamn,Cat Spay,Veterinärkliniken Limhamn,1990,AniCura Erikslust,1820.0,113
Veterinärkliniken Limhamn,Cat Castrate,Veterinärkliniken Limhamn,1120,AniCura Erikslust,1010.0,113
Veterinärkliniken Limhamn,Cat Vaccination,Veterinärkliniken Limhamn,495,AniCura Erikslust,520.0,113
Veterinärkliniken Limhamn,X-Ray & Sedation (HD),Veterinärkliniken Limhamn,2195,AniCura Erikslust,2010.0,113
Veterinärkliniken Limhamn,Consultation,Veterinärkliniken Limhamn,1230,AniCura Landskrona Smådjursklinik,1500.0,113
Veterinärkliniken Limhamn,Castrate Dog (20kg),Veterinärkliniken Limhamn,5560,AniCura Landskrona Smådjursklinik,4950.0,113
Veterinärkliniken Limhamn,Bitch Spay (20kg),Veterinärkliniken Limhamn,9175,AniCura Landskrona Smådjursklinik,7230.0,113
Veterinärkliniken Limhamn,Dog Vaccination DHPPI,Veterinärkliniken Limhamn,495,AniCura Landskrona Smådjursklinik,550.0,113
Veterinärkliniken Limhamn,Cat Spay,Veterinärkliniken Limhamn,1990,AniCura Landskrona Smådjursklinik,1670.0,113
Veterinärkliniken Limhamn,Cat Castrate,Veterinärkliniken Limhamn,1120,AniCura Landskrona Smådjursklinik,1000.0,113
Veterinärkliniken Limhamn,Cat Vaccination,Veterinärkliniken Limhamn,495,AniCura Landskrona Smådjursklinik,550.0,113
Veterinärkliniken Limhamn,X-Ray & Sedation (HD),Veterinärkliniken Limhamn,2195,AniCura Landskrona Smådjursklinik,1810.0,113
Veterinärkliniken Limhamn,Consultation,Veterinärkliniken Limhamn,1230,Distriktsveterinärerna Flyinge,965.0,113
Veterinärkliniken Limhamn,Castrate Dog (20kg),Veterinärkliniken Limhamn,5560,Distriktsveterinärerna Flyinge,4625.0,113
Veterinärkliniken Limhamn,Bitch Spay (20kg),Veterinärkliniken Limhamn,9175,Distriktsveterinärerna Flyinge,8025.0,113
Veterinärkliniken Limhamn,Dog Vaccination DHPPI,Veterinärkliniken Limhamn,495,Distriktsveterinärerna Flyinge,575.0,113
Veterinärkliniken Limhamn,Cat Spay,Veterinärkliniken Limhamn,1990,Distriktsveterinärerna Flyinge,1825.0,113
Veterinärkliniken Limhamn,Cat Castrate,Veterinärkliniken Limhamn,1120,Distriktsveterinärerna Flyinge,975.0,113
Veterinärkliniken Limhamn,Cat Vaccination,Veterinärkliniken Limhamn,495,Distriktsveterinärerna Flyinge,575.0,113
Veterinärkliniken Limhamn,X-Ray & Sedation (HD),Veterinärkliniken Limhamn,2195,Distriktsveterinärerna Flyinge,1995.0,113
Veterinärkliniken Limhamn,Consultation,Veterinärkliniken Limhamn,1230,Veterinärhuset Öresund Limhamn,,113
Veterinärkliniken Limhamn,Castrate Dog (20kg),Veterinärkliniken Limhamn,5560,Veterinärhuset Öresund Limhamn,4900.0,113
Veterinärkliniken Limhamn,Bitch Spay (20kg),Veterinärkliniken Limhamn,9175,Veterinärhuset Öresund Limhamn,,113
Veterinärkliniken Limhamn,Dog Vaccination DHPPI,Veterinärkliniken Limhamn,495,Veterinärhuset Öresund Limhamn,,113
Veterinärkliniken Limhamn,Cat Spay,Veterinärkliniken Limhamn,1990,Veterinärhuset Öresund Limhamn,1725.0,113
Veterinärkliniken Limhamn,Cat Castrate,Veterinärkliniken Limhamn,1120,Veterinärhuset Öresund Limhamn,995.0,113
Veterinärkliniken Limhamn,Cat Vaccination,Veterinärkliniken Limhamn,495,Veterinärhuset Öresund Limhamn,,113
Veterinärkliniken Limhamn,X-Ray & Sedation (HD),Veterinärkliniken Limhamn,2195,Veterinärhuset Öresund Limhamn,,113
Veterinärkliniken Malmö,Consultation,Veterinärkliniken Malmö,1230,AniCura Erikslust,1000.0,112
Veterinärkliniken Malmö,Castrate Dog (20kg),Veterinärkliniken Malmö,5560,AniCura Erikslust,4850.0,112
Veterinärkliniken Malmö,Bitch Spay (20kg),Veterinärkliniken Malmö,9175,AniCura Erikslust,8030.0,112
Veterinärkliniken Malmö,Dog Vaccination DHPPI,Veterinärkliniken Malmö,495,AniCura Erikslust,520.0,112
Veterinärkliniken Malmö,Cat Spay,Veterinärkliniken Malmö,1990,AniCura Erikslust,1820.0,112
Veterinärkliniken Malmö,Cat Castrate,Veterinärkliniken Malmö,1120,AniCura Erikslust,1010.0,112
Veterinärkliniken Malmö,Cat Vaccination,Veterinärkliniken Malmö,495,AniCura Erikslust,520.0,112
Veterinärkliniken Malmö,X-Ray & Sedation (HD),Veterinärkliniken Malmö,2195,AniCura Erikslust,2010.0,112
Veterinärkliniken Malmö,Consultation,Veterinärkliniken Malmö,1230,AniCura Landskrona Smådjursklinik,1500.0,112
Veterinärkliniken Malmö,Castrate Dog (20kg),Veterinärkliniken Malmö,5560,AniCura Landskrona Smådjursklinik,4950.0,112
Veterinärkliniken Malmö,Bitch Spay (20kg),Veterinärkliniken Malmö,9175,AniCura Landskrona Smådjursklinik,7230.0,112
Veterinärkliniken Malmö,Dog Vaccination DHPPI,Veterinärkliniken Malmö,495,AniCura Landskrona Smådjursklinik,550.0,112
Veterinärkliniken Malmö,Cat Spay,Veterinärkliniken Malmö,1990,AniCura Landskrona Smådjursklinik,1670.0,112
Veterinärkliniken Malmö,Cat Castrate,Veterinärkliniken Malmö,1120,AniCura Landskrona Smådjursklinik,1000.0,112
Veterinärkliniken Malmö,Cat Vaccination,Veterinärkliniken Malmö,495,AniCura Landskrona Smådjursklinik,550.0,112
Veterinärkliniken Malmö,X-Ray & Sedation (HD),Veterinärkliniken Malmö,2195,AniCura Landskrona Smådjursklinik,1810.0,112
Veterinärkliniken Malmö,Consultation,Veterinärkliniken Malmö,1230,Distriktsveterinärerna Flyinge,965.0,112
Veterinärkliniken Malmö,Castrate Dog (20kg),Veterinärkliniken Malmö,5560,Distriktsveterinärerna Flyinge,4625.0,112
Veterinärkliniken Malmö,Bitch Spay (20kg),Veterinärkliniken Malmö,9175,Distriktsveterinärerna Flyinge,8025.0,112
Veterinärkliniken Malmö,Dog Vaccination DHPPI,Veterinärkliniken Malmö,495,Distriktsveterinärerna Flyinge,575.0,112
Veterinärkliniken Malmö,Cat Spay,Veterinärkliniken Malmö,1990,Distriktsveterinärerna Flyinge,1825.0,112
Veterinärkliniken Malmö,Cat Castrate,Veterinärkliniken Malmö,1120,Distriktsveterinärerna Flyinge,975.0,112
Veterinärkliniken Malmö,Cat Vaccination,Veterinärkliniken Malmö,495,Distriktsveterinärerna Flyinge,575.0,112
Veterinärkliniken Malmö,X-Ray & Sedation (HD),Veterinärkliniken Malmö,2195,Distriktsveterinärerna Flyinge,1995.0,112
Veterinärkliniken Malmö,Consultation,Veterinärkliniken Malmö,1230,Arken Zoo Veterinärklinik i Malmö Toftanäs,895.0,112
Veterinärkliniken Malmö,Castrate Dog (20kg),Veterinärkliniken Malmö,5560,Arken Zoo Veterinärklinik i Malmö Toftanäs,,112
Veterinärkliniken Malmö,Bitch Spay (20kg),Veterinärkliniken Malmö,9175,Arken Zoo Veterinärklinik i Malmö Toftanäs,,112
Veterinärkliniken Malmö,Dog Vaccination DHPPI,Veterinärkliniken Malmö,495,Arken Zoo Veterinärklinik i Malmö Toftanäs,,112
Veterinärkliniken Malmö,Cat Spay,Veterinärkliniken Malmö,1990,Arken Zoo Veterinärklinik i Malmö Toftanäs,1550.0,112
Veterinärkliniken Malmö,Cat Castrate,Veterinärkliniken Malmö,1120,Arken Zoo Veterinärklinik i Malmö Toftanäs,895.0,112
Veterinärkliniken Malmö,Cat Vaccination,Veterinärkliniken Malmö,495,Arken Zoo Veterinärklinik i Malmö Toftanäs,,112
Veterinärkliniken Malmö,X-Ray & Sedation (HD),Veterinärkliniken Malmö,2195,Arken Zoo Veterinärklinik i Malmö Toftanäs,,112
Djurkliniken Staffanstorp,Consultation,Djurkliniken Staffanstorp,1230,Distriktsveterinärerna Flyinge,965.0,110
Djurkliniken Staffanstorp,Castrate Dog (20kg),Djurkliniken Staffanstorp,5560,Distriktsveterinärerna Flyinge,4625.0,110
Djurkliniken Staffanstorp,Bitch Spay (20kg),Djurkliniken Staffanstorp,9175,Distriktsveterinärerna Flyinge,8025.0,110
Djurkliniken Staffanstorp,Dog Vaccination DHPPI,Djurkliniken Staffanstorp,495,Distriktsveterinärerna Flyinge,575.0,110
Djurkliniken Staffanstorp,Cat Spay,Djurkliniken Staffanstorp,1990,Distriktsveterinärerna Flyinge,1825.0,110
Djurkliniken Staffanstorp,Cat Castrate,Djurkliniken Staffanstorp,1120,Distriktsveterinärerna Flyinge,975.0,110
Djurkliniken Staffanstorp,Cat Vaccination,Djurkliniken Staffanstorp,495,Distriktsveterinärerna Flyinge,575.0,110
Djurkliniken Staffanstorp,X-Ray & Sedation (HD),Djurkliniken Staffanstorp,2195,Distriktsveterinärerna Flyinge,1995.0,110
Djurkliniken Staffanstorp,Consultation,Djurkliniken Staffanstorp,1230,AniCura Erikslust,1000.0,110
Djurkliniken Staffanstorp,Castrate Dog (20kg),Djurkliniken Staffanstorp,5560,AniCura Erikslust,4850.0,110
Djurkliniken Staffanstorp,Bitch Spay (20kg),Djurkliniken Staffanstorp,9175,AniCura Erikslust,8030.0,110
Djurkliniken Staffanstorp,Dog Vaccination DHPPI,Djurkliniken Staffanstorp,495,AniCura Erikslust,520.0,110
Djurkliniken Staffanstorp,Cat Spay,Djurkliniken Staffanstorp,1990,AniCura Erikslust,1820.0,110
Djurkliniken Staffanstorp,Cat Castrate,Djurkliniken Staffanstorp,1120,AniCura Erikslust,1010.0,110
Djurkliniken Staffanstorp,Cat Vaccination,Djurkliniken Staffanstorp,495,AniCura Erikslust,520.0,110
Djurkliniken Staffanstorp,X-Ray & Sedation (HD),Djurkliniken Staffanstorp,2195,AniCura Erikslust,2010.0,110
Djurkliniken Staffanstorp,Consultation,Djurkliniken Staffanstorp,1230,AniCura Landskrona Smådjursklinik,1500.0,110
Djurkliniken Staffanstorp,Castrate Dog (20kg),Djurkliniken Staffanstorp,5560,AniCura Landskrona Smådjursklinik,4950.0,110
Djurkliniken Staffanstorp,Bitch Spay (20kg),Djurkliniken Staffanstorp,9175,AniCura Landskrona Smådjursklinik,7230.0,110
Djurkliniken Staffanstorp,Dog Vaccination DHPPI,Djurkliniken Staffanstorp,495,AniCura Landskrona Smådjursklinik,550.0,110
Djurkliniken Staffanstorp,Cat Spay,Djurkliniken Staffanstorp,1990,AniCura Landskrona Smådjursklinik,1670.0,110
Djurkliniken Staffanstorp,Cat Castrate,Djurkliniken Staffanstorp,1120,AniCura Landskrona Smådjursklinik,1000.0,110
Djurkliniken Staffanstorp,Cat Vaccination,Djurkliniken Staffanstorp,495,AniCura Landskrona Smådjursklinik,550.0,110
Djurkliniken Staffanstorp,X-Ray & Sedation (HD),Djurkliniken Staffanstorp,2195,AniCura Landskrona Smådjursklinik,1810.0,110
Djurkliniken Staffanstorp,Consultation,Djurkliniken Staffanstorp,1230,Veterinär Sirpa Bystedt,,110
Djurkliniken Staffanstorp,Castrate Dog (20kg),Djurkliniken Staffanstorp,5560,Veterinär Sirpa Bystedt,,110
Djurkliniken Staffanstorp,Bitch Spay (20kg),Djurkliniken Staffanstorp,9175,Veterinär Sirpa Bystedt,,110
Djurkliniken Staffanstorp,Dog Vaccination DHPPI,Djurkliniken Staffanstorp,495,Veterinär Sirpa Bystedt,,110
Djurkliniken Staffanstorp,Cat Spay,Djurkliniken Staffanstorp,1990,Veterinär Sirpa Bystedt,,110
Djurkliniken Staffanstorp,Cat Castrate,Djurkliniken Staffanstorp,1120,Veterinär Sirpa Bystedt,,110
